Current V 0,Current V 1,Ship 1 arrival time,Ship 1 teu,Ship 1 waiting cost,Ship 2 arrival time,Ship 2 teu,Ship 2 waiting cost,Ship 3 arrival time,Ship 3 teu,Ship 3 waiting cost,Ship 4 arrival time,Ship 4 teu,Ship 4 waiting cost,Ship 5 arrival time,Ship 5 teu,Ship 5 waiting cost,U,V 0,V 1,X 0,X 1
6,1,1.97,2347,2626,7.68,2996,3402,9.97,2990,3290,11.44,2766,3908,0,0,0,3,5,2,21.08891666666667,23.275458333333333
5,2,1.97,2347,2626,7.68,2996,3402,9.97,2990,3290,11.69,1165,3742,0,0,0,3,2,5,22.24091666666667,21.957187500000003
2,5,1.97,2347,2626,7.68,2996,3402,9.97,2990,3290,11.85,2855,3621,0,0,0,3,1,6,23.96891666666667,22.443187500000004
1,6,1.97,2347,2626,7.68,2996,3402,9.97,2990,3290,11.94,2877,3564,0,0,0,3,2,5,25.980645833333334,23.43485416666667
2,5,1.97,2347,2626,7.68,2996,3402,9.97,2990,3290,12.25,1426,3513,0,0,0,3,5,2,24.21191666666667,24.63285416666667
5,2,1.97,2347,2626,7.68,2996,3402,9.97,2990,3290,12.45,2011,3282,0,0,0,3,6,1,24.805916666666672,26.429854166666672
6,1,1.97,2347,2626,7.68,2996,3402,9.97,2990,3290,12.68,1910,3752,0,0,0,3,6,1,25.504250000000006,28.64779166666667
6,1,1.97,2347,2626,7.68,2996,3402,9.97,2990,3290,12.74,2249,3508,0,0,0,3,5,2,26.16758333333334,28.64779166666667
5,2,1.97,2347,2626,7.68,2996,3402,9.97,2990,3290,12.92,2107,4072,0,0,0,3,2,5,27.10558333333334,27.076020833333338
2,5,1.97,2347,2626,7.68,2996,3402,9.97,2990,3290,13.03,2839,3496,0,0,0,3,2,5,28.51258333333334,27.954020833333338
2,5,1.97,2347,2626,7.68,2996,3402,9.97,2990,3290,13.68,1430,3587,0,0,0,3,6,1,28.51258333333334,29.136020833333337
6,1,1.97,2347,2626,7.68,2996,3402,9.97,2990,3290,0.0,0,0,0,0,0,1,6,1,29.009250000000005,33.86402083333334
6,1,1.97,2347,2626,9.97,2990,3290,0.0,0,0,0.0,0,0,0,0,0,0,6,1,30.049250000000004,33.86402083333334
6,1,9.97,2990,3290,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,6,1,30.864250000000006,33.86402083333334
0,0,0.24,1023,3538,0.55,2048,3341,0.7,2095,3839,0.89,1461,3417,0,0,0,0,5,2,0.0,0.0
5,2,0.55,2048,3341,0.7,2095,3839,0.89,1461,3417,1.09,1472,3295,0,0,0,0,1,6,0.6659999999999999,0.0
1,6,0.7,2095,3839,0.89,1461,3417,1.09,1472,3295,1.19,1998,3546,0,0,0,1,2,5,2.37,1.2616666666666667
2,5,0.7,2095,3839,1.09,1472,3295,1.19,1998,3546,1.59,1481,4039,0,0,0,1,6,1,1.305,1.8696666666666668
6,1,0.7,2095,3839,1.19,1998,3546,1.59,1481,4039,2.03,1925,3715,0,0,0,2,6,1,1.8166666666666664,4.301666666666667
6,1,0.7,2095,3839,1.19,1998,3546,2.03,1925,3715,2.18,1184,3856,0,0,0,3,6,1,2.3316666666666666,4.301666666666667
6,1,0.7,2095,3839,1.19,1998,3546,2.03,1925,3715,2.5,1085,3660,0,0,0,3,5,2,2.743333333333333,4.301666666666667
5,2,0.7,2095,3839,1.19,1998,3546,2.03,1925,3715,2.65,1528,4158,0,0,0,3,5,2,3.195333333333333,3.3166666666666664
5,2,0.7,2095,3839,1.19,1998,3546,2.03,1925,3715,2.81,2162,4170,0,0,0,3,1,6,3.8313333333333333,3.3166666666666664
1,6,0.7,2095,3839,1.19,1998,3546,2.03,1925,3715,3.19,2040,3277,0,0,0,2,1,6,6.375333333333334,4.066666666666666
1,6,0.7,2095,3839,1.19,1998,3546,3.19,2040,3277,3.33,2922,3590,0,0,0,0,2,5,6.375333333333334,4.734999999999999
2,5,1.19,1998,3546,3.19,2040,3277,3.33,2922,3590,3.5,1854,3391,0,0,0,3,5,2,5.221,5.606999999999999
5,2,1.19,1998,3546,3.19,2040,3277,3.33,2922,3590,3.73,1208,3698,0,0,0,3,6,1,5.993,6.914999999999999
6,1,1.19,1998,3546,3.19,2040,3277,3.33,2922,3590,3.86,2836,3516,0,0,0,0,5,2,6.413,8.608999999999998
5,2,3.19,2040,3277,3.33,2922,3590,3.86,2836,3516,4.15,1073,3216,0,0,0,3,5,2,7.245,7.301
5,2,3.19,2040,3277,3.33,2922,3590,3.86,2836,3516,4.26,1618,3486,0,0,0,3,2,5,7.6930000000000005,7.301
2,5,3.19,2040,3277,3.33,2922,3590,3.86,2836,3516,4.47,2819,3131,0,0,0,0,2,5,8.365,7.9750000000000005
2,5,3.33,2922,3590,3.86,2836,3516,4.47,2819,3131,4.53,2508,3870,0,0,0,3,5,2,8.365,8.825000000000001
5,2,3.33,2922,3590,3.86,2836,3516,4.47,2819,3131,4.76,2416,3346,0,0,0,3,5,2,9.409,10.100000000000001
5,2,3.33,2922,3590,3.86,2836,3516,4.47,2819,3131,4.91,1723,3608,0,0,0,3,2,5,10.415000000000001,10.100000000000001
2,5,3.33,2922,3590,3.86,2836,3516,4.47,2819,3131,5.11,1330,3170,0,0,0,3,2,5,11.924000000000001,10.818000000000001
2,5,3.33,2922,3590,3.86,2836,3516,4.47,2819,3131,5.2,2974,3765,0,0,0,3,2,5,11.924000000000001,11.372000000000002
2,5,3.33,2922,3590,3.86,2836,3516,4.47,2819,3131,5.33,2625,3610,0,0,0,3,6,1,11.924000000000001,12.612000000000002
6,1,3.33,2922,3590,3.86,2836,3516,4.47,2819,3131,5.56,1382,3448,0,0,0,3,6,1,12.835666666666668,17.572000000000003
6,1,3.33,2922,3590,3.86,2836,3516,4.47,2819,3131,5.69,1143,4091,0,0,0,3,6,1,13.315666666666669,17.572000000000003
6,1,3.33,2922,3590,3.86,2836,3516,4.47,2819,3131,6.09,2372,3767,0,0,0,3,6,1,13.712333333333335,17.572000000000003
6,1,3.33,2922,3590,3.86,2836,3516,4.47,2819,3131,6.24,2582,3709,0,0,0,3,6,1,14.53566666666667,17.572000000000003
6,1,3.33,2922,3590,3.86,2836,3516,4.47,2819,3131,6.45,2096,4070,0,0,0,3,5,2,15.432333333333336,17.572000000000003
5,2,3.33,2922,3590,3.86,2836,3516,4.47,2819,3131,6.61,1791,3246,0,0,0,3,2,5,16.306333333333335,16.053833333333337
2,5,3.33,2922,3590,3.86,2836,3516,4.47,2819,3131,6.85,2340,3179,0,0,0,1,2,5,17.617333333333335,16.799833333333336
2,5,3.33,2922,3590,4.47,2819,3131,6.85,2340,3179,7.06,2858,3726,0,0,0,3,5,2,17.617333333333335,17.981833333333334
5,2,3.33,2922,3590,4.47,2819,3131,6.85,2340,3179,7.35,1964,3785,0,0,0,3,5,2,18.807333333333336,19.754833333333337
5,2,3.33,2922,3590,4.47,2819,3131,6.85,2340,3179,7.7,1475,3800,0,0,0,3,5,2,19.625333333333337,19.754833333333337
5,2,3.33,2922,3590,4.47,2819,3131,6.85,2340,3179,7.93,2333,3338,0,0,0,3,2,5,20.239333333333338,19.754833333333337
2,5,3.33,2922,3590,4.47,2819,3131,6.85,2340,3179,7.99,2802,4084,0,0,0,3,2,5,21.160333333333337,20.72683333333334
2,5,3.33,2922,3590,4.47,2819,3131,6.85,2340,3179,8.06,2758,4055,0,0,0,3,6,1,21.160333333333337,21.894833333333338
6,1,3.33,2922,3590,4.47,2819,3131,6.85,2340,3179,8.17,1169,3841,0,0,0,3,6,1,22.11866666666667,26.56683333333334
6,1,3.33,2922,3590,4.47,2819,3131,6.85,2340,3179,8.34,2633,3665,0,0,0,3,6,1,22.525333333333336,26.56683333333334
6,1,3.33,2922,3590,4.47,2819,3131,6.85,2340,3179,8.52,1849,3165,0,0,0,3,6,1,23.440333333333335,26.56683333333334
6,1,3.33,2922,3590,4.47,2819,3131,6.85,2340,3179,9.0,2318,3407,0,0,0,3,5,2,24.082,26.56683333333334
5,2,3.33,2922,3590,4.47,2819,3131,6.85,2340,3179,9.26,2771,3859,0,0,0,3,2,5,25.048000000000002,25.00358333333334
2,5,3.33,2922,3590,4.47,2819,3131,6.85,2340,3179,9.5,1301,3482,0,0,0,3,2,5,26.497,26.15758333333334
2,5,3.33,2922,3590,4.47,2819,3131,6.85,2340,3179,9.73,2698,3656,0,0,0,3,5,2,26.497,26.69958333333334
5,2,3.33,2922,3590,4.47,2819,3131,6.85,2340,3179,10.21,1628,3763,0,0,0,3,2,5,27.621,27.51258333333334
2,5,3.33,2922,3590,4.47,2819,3131,6.85,2340,3179,10.65,2862,3647,0,0,0,3,2,5,29.307,28.19058333333334
2,5,3.33,2922,3590,4.47,2819,3131,6.85,2340,3179,10.73,1467,3684,0,0,0,3,5,2,29.307,29.38258333333334
5,2,3.33,2922,3590,4.47,2819,3131,6.85,2340,3179,10.97,2525,3748,0,0,0,3,5,2,29.918999999999997,31.17058333333334
5,2,3.33,2922,3590,4.47,2819,3131,6.85,2340,3179,0.0,0,0,0,0,0,2,4,3,30.970999999999997,31.17058333333334
4,3,3.33,2922,3590,4.47,2819,3131,0.0,0,0,0.0,0,0,0,0,0,0,1,6,32.190999999999995,30.753388888888892
1,6,4.47,2819,3131,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,6,35.851,31.768388888888893
0,0,0.47,2270,3472,0.59,2946,3328,1.19,2257,3713,1.32,1260,3577,0,0,0,0,5,2,0.0,0.0
5,2,0.59,2946,3328,1.19,2257,3713,1.32,1260,3577,1.54,1155,3493,0,0,0,0,1,6,1.416,0.0
1,6,1.19,2257,3713,1.32,1260,3577,1.54,1155,3493,1.62,1233,3999,0,0,0,3,1,6,5.2,1.6133333333333333
1,6,1.19,2257,3713,1.32,1260,3577,1.54,1155,3493,2.1,2179,3509,0,0,0,2,1,6,5.2,2.0483333333333333
1,6,1.19,2257,3713,1.32,1260,3577,2.1,2179,3509,2.17,2511,3397,0,0,0,1,1,6,5.2,2.45
1,6,1.19,2257,3713,2.1,2179,3509,2.17,2511,3397,2.47,1099,3563,0,0,0,3,1,6,5.2,2.8866666666666667
1,6,1.19,2257,3713,2.1,2179,3509,2.17,2511,3397,2.55,1489,3719,0,0,0,3,2,5,5.2,3.2683333333333335
2,5,1.19,2257,3713,2.1,2179,3509,2.17,2511,3397,2.78,2409,3358,0,0,0,0,2,5,4.043333333333333,3.8883333333333336
2,5,2.1,2179,3509,2.17,2511,3397,2.78,2409,3358,2.98,1593,3822,0,0,0,3,6,1,4.043333333333333,4.828333333333334
6,1,2.1,2179,3509,2.17,2511,3397,2.78,2409,3358,3.1,2646,3727,0,0,0,0,6,1,4.596666666666667,8.588333333333335
6,1,2.17,2511,3397,2.78,2409,3358,3.1,2646,3727,3.47,1561,4144,0,0,0,3,6,1,5.3533333333333335,8.588333333333335
6,1,2.17,2511,3397,2.78,2409,3358,3.1,2646,3727,3.69,1164,3577,0,0,0,3,6,1,5.8950000000000005,8.588333333333335
6,1,2.17,2511,3397,2.78,2409,3358,3.1,2646,3727,4.19,2340,3911,0,0,0,3,5,2,6.300000000000001,8.588333333333335
5,2,2.17,2511,3397,2.78,2409,3358,3.1,2646,3727,4.62,1299,4035,0,0,0,3,2,5,7.276000000000001,7.241666666666667
2,5,2.17,2511,3397,2.78,2409,3358,3.1,2646,3727,4.74,1772,3525,0,0,0,3,2,5,8.74,7.783666666666667
2,5,2.17,2511,3397,2.78,2409,3358,3.1,2646,3727,5.01,1622,2875,0,0,0,3,2,5,8.74,8.521666666666667
2,5,2.17,2511,3397,2.78,2409,3358,3.1,2646,3727,5.14,2289,3647,0,0,0,3,5,2,8.74,9.197666666666667
5,2,2.17,2511,3397,2.78,2409,3358,3.1,2646,3727,5.37,2927,3269,0,0,0,2,5,2,9.694,10.211666666666666
5,2,2.17,2511,3397,2.78,2409,3358,5.37,2927,3269,5.93,1878,3510,0,0,0,3,1,6,10.796000000000001,10.211666666666666
1,6,2.17,2511,3397,2.78,2409,3358,5.37,2927,3269,6.41,1955,3689,0,0,0,3,1,6,15.204,10.863333333333333
1,6,2.17,2511,3397,2.78,2409,3358,5.37,2927,3269,6.52,1893,3522,0,0,0,3,1,6,15.204,11.541666666666666
1,6,2.17,2511,3397,2.78,2409,3358,5.37,2927,3269,6.7,1962,3930,0,0,0,3,1,6,15.204,12.198333333333332
1,6,2.17,2511,3397,2.78,2409,3358,5.37,2927,3269,7.33,1062,3367,0,0,0,3,1,6,15.204,12.879999999999999
1,6,2.17,2511,3397,2.78,2409,3358,5.37,2927,3269,7.5,2777,3560,0,0,0,0,2,5,15.204,13.248333333333333
2,5,2.78,2409,3358,5.37,2927,3269,7.5,2777,3560,7.73,2095,3570,0,0,0,3,5,2,14.042,14.294333333333332
5,2,2.78,2409,3358,5.37,2927,3269,7.5,2777,3560,7.79,1320,3894,0,0,0,3,5,2,14.914,15.863333333333333
5,2,2.78,2409,3358,5.37,2927,3269,7.5,2777,3560,8.07,1373,3843,0,0,0,3,5,2,15.464,15.863333333333333
5,2,2.78,2409,3358,5.37,2927,3269,7.5,2777,3560,8.29,1604,3588,0,0,0,3,2,5,16.036,15.863333333333333
2,5,2.78,2409,3358,5.37,2927,3269,7.5,2777,3560,8.4,2453,3457,0,0,0,3,2,5,16.894000000000002,16.531333333333333
2,5,2.78,2409,3358,5.37,2927,3269,7.5,2777,3560,8.66,2535,4048,0,0,0,3,6,1,16.894000000000002,17.55333333333333
6,1,2.78,2409,3358,5.37,2927,3269,7.5,2777,3560,9.26,1345,3939,0,0,0,3,6,1,17.774,21.641333333333332
6,1,2.78,2409,3358,5.37,2927,3269,7.5,2777,3560,9.54,1153,3815,0,0,0,3,6,1,18.240666666666666,21.641333333333332
6,1,2.78,2409,3358,5.37,2927,3269,7.5,2777,3560,9.93,1779,3639,0,0,0,3,6,1,18.640666666666664,21.641333333333332
6,1,2.78,2409,3358,5.37,2927,3269,7.5,2777,3560,10.26,1369,4113,0,0,0,3,6,1,19.258999999999997,21.641333333333332
6,1,2.78,2409,3358,5.37,2927,3269,7.5,2777,3560,10.54,2549,3931,0,0,0,3,5,2,19.733999999999998,21.641333333333332
5,2,2.78,2409,3358,5.37,2927,3269,7.5,2777,3560,10.7,2049,3349,0,0,0,3,2,5,20.796,20.450166666666664
2,5,2.78,2409,3358,5.37,2927,3269,7.5,2777,3560,10.81,1861,3363,0,0,0,3,2,5,22.389,21.304166666666664
2,5,2.78,2409,3358,5.37,2927,3269,7.5,2777,3560,11.23,2595,4018,0,0,0,3,2,5,22.389,22.080166666666663
2,5,2.78,2409,3358,5.37,2927,3269,7.5,2777,3560,11.59,2712,4164,0,0,0,3,6,1,22.389,23.162166666666664
6,1,2.78,2409,3358,5.37,2927,3269,7.5,2777,3560,12.05,1952,3743,0,0,0,3,6,1,23.330666666666666,27.490166666666664
6,1,2.78,2409,3358,5.37,2927,3269,7.5,2777,3560,12.42,1840,3484,0,0,0,3,6,1,24.009,27.490166666666664
6,1,2.78,2409,3358,5.37,2927,3269,7.5,2777,3560,12.59,2863,3031,0,0,0,0,6,1,24.647333333333332,27.490166666666664
6,1,5.37,2927,3269,7.5,2777,3560,12.59,2863,3031,12.88,1508,4043,0,0,0,3,5,2,25.483999999999998,27.490166666666664
5,2,5.37,2927,3269,7.5,2777,3560,12.59,2863,3031,13.07,1690,3886,0,0,0,3,2,5,26.112,26.068749999999998
2,5,5.37,2927,3269,7.5,2777,3560,12.59,2863,3031,13.24,1286,3603,0,0,0,3,2,5,27.054,26.77275
2,5,5.37,2927,3269,7.5,2777,3560,12.59,2863,3031,13.52,1218,3553,0,0,0,3,5,2,27.054,27.30875
5,2,5.37,2927,3269,7.5,2777,3560,12.59,2863,3031,13.82,1818,3881,0,0,0,3,5,2,27.561999999999998,28.11275
5,2,5.37,2927,3269,7.5,2777,3560,12.59,2863,3031,0.0,0,0,0,0,0,1,3,4,28.319999999999997,28.11275
3,4,5.37,2927,3269,12.59,2863,3031,0.0,0,0,0.0,0,0,0,0,0,0,6,1,28.82533333333333,29.56025
6,1,12.59,2863,3031,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,6,1,29.841999999999995,33.90275
0,0,0.38,1656,3469,0.74,2709,3491,0.94,1622,3290,1.12,1713,3749,0,0,0,0,5,2,0.0,0.0
5,2,0.74,2709,3491,0.94,1622,3290,1.12,1713,3749,1.33,1083,3447,0,0,0,1,1,6,1.07,0.0
1,6,0.74,2709,3491,1.12,1713,3749,1.33,1083,3447,1.67,2363,3959,0,0,0,2,1,6,3.83,1.5033333333333334
1,6,0.74,2709,3491,1.12,1713,3749,1.67,2363,3959,1.89,1025,3480,0,0,0,3,1,6,3.83,1.8800000000000001
1,6,0.74,2709,3491,1.12,1713,3749,1.67,2363,3959,3.19,1874,4260,0,0,0,2,2,5,3.83,2.2466666666666666
2,5,0.74,2709,3491,1.12,1713,3749,3.19,1874,4260,3.39,1143,3903,0,0,0,1,6,1,2.855,3.2306666666666666
6,1,0.74,2709,3491,3.19,1874,4260,3.39,1143,3903,3.66,1938,3578,0,0,0,2,6,1,3.45,7.166666666666666
6,1,0.74,2709,3491,3.19,1874,4260,3.66,1938,3578,3.85,1711,3544,0,0,0,1,6,1,3.8466666666666667,7.166666666666666
6,1,0.74,2709,3491,3.66,1938,3578,3.85,1711,3544,4.08,2931,3588,0,0,0,2,6,1,4.496666666666667,7.166666666666666
6,1,0.74,2709,3491,3.66,1938,3578,4.08,2931,3588,4.28,2419,3528,0,0,0,1,5,2,5.090000000000001,7.166666666666666
5,2,0.74,2709,3491,4.08,2931,3588,4.28,2419,3528,4.55,1502,3709,0,0,0,3,2,5,5.898000000000001,5.831666666666667
2,5,0.74,2709,3491,4.08,2931,3588,4.28,2419,3528,4.86,1635,3651,0,0,0,3,2,5,7.110000000000001,6.457666666666667
2,5,0.74,2709,3491,4.08,2931,3588,4.28,2419,3528,5.03,2091,3608,0,0,0,3,5,2,7.110000000000001,7.139666666666668
5,2,0.74,2709,3491,4.08,2931,3588,4.28,2419,3528,5.19,1750,3676,0,0,0,3,5,2,7.982000000000001,8.162666666666667
5,2,0.74,2709,3491,4.08,2931,3588,4.28,2419,3528,5.33,2421,3397,0,0,0,2,1,6,8.712000000000002,8.162666666666667
1,6,0.74,2709,3491,4.08,2931,3588,5.33,2421,3397,5.59,1351,3793,0,0,0,3,1,6,11.632000000000001,9.002666666666666
1,6,0.74,2709,3491,4.08,2931,3588,5.33,2421,3397,5.8,1074,3134,0,0,0,3,1,6,11.632000000000001,9.471
1,6,0.74,2709,3491,4.08,2931,3588,5.33,2421,3397,6.17,2113,3656,0,0,0,3,2,5,11.632000000000001,9.844333333333333
2,5,0.74,2709,3491,4.08,2931,3588,5.33,2421,3397,6.29,1396,3214,0,0,0,3,5,2,10.5515,10.724333333333334
5,2,0.74,2709,3491,4.08,2931,3588,5.33,2421,3397,6.47,1491,3177,0,0,0,3,5,2,11.133500000000002,12.044333333333334
5,2,0.74,2709,3491,4.08,2931,3588,5.33,2421,3397,6.72,1468,3728,0,0,0,3,5,2,11.755500000000001,12.044333333333334
5,2,0.74,2709,3491,4.08,2931,3588,5.33,2421,3397,6.86,2973,3393,0,0,0,0,2,5,12.367500000000001,12.044333333333334
2,5,4.08,2931,3588,5.33,2421,3397,6.86,2973,3393,7.21,2194,3476,0,0,0,3,2,5,13.2855,13.172333333333334
2,5,4.08,2931,3588,5.33,2421,3397,6.86,2973,3393,7.37,1132,3927,0,0,0,3,6,1,13.2855,14.086333333333334
6,1,4.08,2931,3588,5.33,2421,3397,6.86,2973,3393,7.68,2297,3494,0,0,0,3,6,1,13.678833333333333,17.742333333333335
6,1,4.08,2931,3588,5.33,2421,3397,6.86,2973,3393,7.76,2237,3044,0,0,0,1,6,1,14.477166666666667,17.742333333333335
6,1,4.08,2931,3588,6.86,2973,3393,7.76,2237,3044,8.37,2872,3738,0,0,0,3,5,2,15.317166666666667,17.742333333333335
5,2,4.08,2931,3588,6.86,2973,3393,7.76,2237,3044,9.03,1427,3426,0,0,0,3,2,5,16.513166666666667,16.109750000000002
2,5,4.08,2931,3588,6.86,2973,3393,7.76,2237,3044,9.38,1809,2983,0,0,0,3,1,6,18.307166666666667,16.703750000000003
1,6,4.08,2931,3588,6.86,2973,3393,7.76,2237,3044,9.58,2798,3363,0,0,0,2,1,6,20.504583333333333,17.332083333333337
1,6,4.08,2931,3588,6.86,2973,3393,9.58,2798,3363,9.99,2667,3453,0,0,0,3,2,5,20.504583333333333,18.108750000000004
2,5,4.08,2931,3588,6.86,2973,3393,9.58,2798,3363,10.14,1823,3466,0,0,0,3,5,2,18.918333333333337,19.220750000000002
5,2,4.08,2931,3588,6.86,2973,3393,9.58,2798,3363,10.34,2488,3439,0,0,0,3,5,2,19.678333333333338,20.888750000000005
5,2,4.08,2931,3588,6.86,2973,3393,9.58,2798,3363,10.49,2960,3827,0,0,0,3,5,2,20.71433333333334,20.888750000000005
5,2,4.08,2931,3588,6.86,2973,3393,9.58,2798,3363,10.8,2990,4237,0,0,0,3,1,6,21.948333333333338,20.888750000000005
1,6,4.08,2931,3588,6.86,2973,3393,9.58,2798,3363,11.24,2453,3503,0,0,0,3,1,6,26.884333333333338,21.92708333333334
1,6,4.08,2931,3588,6.86,2973,3393,9.58,2798,3363,11.39,1026,3095,0,0,0,3,1,6,26.884333333333338,22.778750000000006
1,6,4.08,2931,3588,6.86,2973,3393,9.58,2798,3363,11.53,1035,3903,0,0,0,3,1,6,26.884333333333338,23.13541666666667
1,6,4.08,2931,3588,6.86,2973,3393,9.58,2798,3363,11.78,1503,3649,0,0,0,3,1,6,26.884333333333338,23.49541666666667
1,6,4.08,2931,3588,6.86,2973,3393,9.58,2798,3363,11.93,1536,3348,0,0,0,3,1,6,26.884333333333338,24.01708333333334
1,6,4.08,2931,3588,6.86,2973,3393,9.58,2798,3363,12.06,2734,3626,0,0,0,3,2,5,26.884333333333338,24.550416666666674
2,5,4.08,2931,3588,6.86,2973,3393,9.58,2798,3363,12.54,2604,3653,0,0,0,3,5,2,25.45070833333334,25.690416666666675
5,2,4.08,2931,3588,6.86,2973,3393,9.58,2798,3363,12.78,2458,3376,0,0,0,3,5,2,26.534708333333338,27.400416666666676
5,2,4.08,2931,3588,6.86,2973,3393,9.58,2798,3363,13.19,2443,3698,0,0,0,3,2,5,27.55870833333334,27.400416666666676
2,5,4.08,2931,3588,6.86,2973,3393,9.58,2798,3363,13.26,2262,3140,0,0,0,0,2,5,29.094708333333337,28.418416666666676
2,5,6.86,2973,3393,9.58,2798,3363,13.26,2262,3140,13.42,2206,4049,0,0,0,3,6,1,29.094708333333337,29.640416666666678
6,1,6.86,2973,3393,9.58,2798,3363,13.26,2262,3140,13.73,1330,3696,0,0,0,3,6,1,29.861375000000002,34.52841666666668
6,1,6.86,2973,3393,9.58,2798,3363,13.26,2262,3140,0.0,0,0,0,0,0,2,6,1,30.32304166666667,34.52841666666668
6,1,6.86,2973,3393,9.58,2798,3363,0.0,0,0,0.0,0,0,0,0,0,1,6,1,31.10804166666667,34.52841666666668
6,1,6.86,2973,3393,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,6,1,32.079708333333336,34.52841666666668
0,0,0.16,1498,2798,0.33,1520,3622,0.48,1574,3668,0.88,1616,2777,0,0,0,0,5,2,0.0,0.0
5,2,0.33,1520,3622,0.48,1574,3668,0.88,1616,2777,1.01,1991,3876,0,0,0,0,1,6,0.784,0.0
1,6,0.48,1574,3668,0.88,1616,2777,1.01,1991,3876,1.38,1300,3593,0,0,0,0,1,6,3.2800000000000002,0.8583333333333334
1,6,0.88,1616,2777,1.01,1991,3876,1.38,1300,3593,1.45,1668,3652,0,0,0,2,1,6,3.2800000000000002,1.405
1,6,0.88,1616,2777,1.01,1991,3876,1.45,1668,3652,1.73,1488,3678,0,0,0,3,2,5,3.2800000000000002,1.8566666666666667
2,5,0.88,1616,2777,1.01,1991,3876,1.45,1668,3652,1.99,2429,3669,0,0,0,2,5,2,2.3425000000000002,2.4766666666666666
5,2,0.88,1616,2777,1.01,1991,3876,1.99,2429,3669,2.21,2108,3635,0,0,0,1,5,2,3.0385,3.4066666666666667
5,2,0.88,1616,2777,1.99,2429,3669,2.21,2108,3635,2.34,1220,2985,0,0,0,3,1,6,3.8685,3.4066666666666667
1,6,0.88,1616,2777,1.99,2429,3669,2.21,2108,3635,2.46,1776,4083,0,0,0,3,1,6,7.1885,3.83
1,6,0.88,1616,2777,1.99,2429,3669,2.21,2108,3635,2.66,2751,3442,0,0,0,2,1,6,7.1885,4.446666666666667
1,6,0.88,1616,2777,1.99,2429,3669,2.66,2751,3442,2.74,1250,3569,0,0,0,3,1,6,7.1885,5.178333333333334
1,6,0.88,1616,2777,1.99,2429,3669,2.66,2751,3442,2.99,1715,3230,0,0,0,3,2,5,7.1885,5.611666666666667
2,5,0.88,1616,2777,1.99,2429,3669,2.66,2751,3442,3.13,1752,3307,0,0,0,3,5,2,6.183416666666667,6.325666666666667
5,2,0.88,1616,2777,1.99,2429,3669,2.66,2751,3442,3.28,2563,3382,0,0,0,1,5,2,6.9134166666666665,7.396666666666667
5,2,0.88,1616,2777,2.66,2751,3442,3.28,2563,3382,3.36,1026,3886,0,0,0,3,1,6,7.925416666666667,7.396666666666667
1,6,0.88,1616,2777,2.66,2751,3442,3.28,2563,3382,3.8,1748,3325,0,0,0,3,1,6,11.973416666666665,7.753333333333334
1,6,0.88,1616,2777,2.66,2751,3442,3.28,2563,3382,4.07,1255,3375,0,0,0,3,1,6,11.973416666666665,8.360000000000001
1,6,0.88,1616,2777,2.66,2751,3442,3.28,2563,3382,4.21,2913,3306,0,0,0,0,1,6,11.973416666666665,8.795000000000002
1,6,2.66,2751,3442,3.28,2563,3382,4.21,2913,3306,4.51,2943,3499,0,0,0,0,2,5,11.973416666666665,9.35666666666667
2,5,3.28,2563,3382,4.21,2913,3306,4.51,2943,3499,4.63,2627,3494,0,0,0,3,5,2,10.384208333333333,10.50266666666667
5,2,3.28,2563,3382,4.21,2913,3306,4.51,2943,3499,4.86,2499,3716,0,0,0,3,5,2,11.478208333333333,12.22166666666667
5,2,3.28,2563,3382,4.21,2913,3306,4.51,2943,3499,5.15,1240,3724,0,0,0,3,2,5,12.520208333333333,12.22166666666667
2,5,3.28,2563,3382,4.21,2913,3306,4.51,2943,3499,5.53,1947,3758,0,0,0,3,1,6,14.083208333333333,12.73766666666667
1,6,3.28,2563,3382,4.21,2913,3306,4.51,2943,3499,5.88,1553,3373,0,0,0,3,1,6,15.944749999999996,13.414333333333335
1,6,3.28,2563,3382,4.21,2913,3306,4.51,2943,3499,6.02,2247,3733,0,0,0,3,2,5,15.944749999999996,13.954333333333334
2,5,3.28,2563,3382,4.21,2913,3306,4.51,2943,3499,6.27,2985,3320,0,0,0,0,5,2,14.679541666666665,14.890333333333334
5,2,4.21,2913,3306,4.51,2943,3499,6.27,2985,3320,6.77,2168,3648,0,0,0,3,5,2,15.747541666666665,16.294333333333334
5,2,4.21,2913,3306,4.51,2943,3499,6.27,2985,3320,7.19,1318,3970,0,0,0,3,2,5,16.651541666666667,16.294333333333334
2,5,4.21,2913,3306,4.51,2943,3499,6.27,2985,3320,7.94,2996,3539,0,0,0,1,2,5,18.007541666666665,16.844333333333335
2,5,4.21,2913,3306,6.27,2985,3320,7.94,2996,3539,8.81,2777,3192,0,0,0,2,5,2,18.007541666666665,18.070333333333334
5,2,4.21,2913,3306,6.27,2985,3320,8.81,2777,3192,8.87,2353,3725,0,0,0,3,5,2,19.255541666666666,19.909333333333336
5,2,4.21,2913,3306,6.27,2985,3320,8.81,2777,3192,8.97,2036,3745,0,0,0,3,2,5,20.235541666666666,19.909333333333336
